Region Name,Indicator,Indicator Name,Indicator - Note,Indicator - Source,Indicator - unit,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Iowa,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,2.6968,2.4306,2.1644,2.2559,2.6309,1.6740000000000002,0.7986,0.2421,0.1722,0.3085,0.3756,0.1705,0.2724,0.4076,0.1692,0.3034,0.6371,0.7028,0.5329,0.7647,0.6237,0.6531,2.2769999999999997,3.4481,,,
Iowa,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,81.44995203,,,,,,,,,87.863,,87.4508,89.1294,88.8104,89.7269,,
Iowa,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,21.2,,,,,,,,,24.9571,,25.7533,26.8221,25.9619,18.4405,,
Iowa,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,483652.0,,,,,502343.0,,,,,495080.0,485932.0,482210.0,481226.0,478319.0,483482.0,483122.0,485115.0,487559.0,491842.0,495775.0,495870.0,499825.0,502964.0,504500.0,506800.0,508700.0
Iowa,ABW,Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,450224.0,,,,,,,,,,471384.0,462276.0,459761.0,457771.0,457771.0,456559.0,477491.0,481528.0,492922.0,451403.0,455579.0,459613.0,462585.0,471263.0,471430.0,,
Iowa,ABX,Public Elementary and Secondary Teachers,Teachers reported in full-time equivalents (FTE),"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,,,,,,,,,,,34636.0,,,,,35181.0,,36089.0,35961.0,35842.15,34642.08,34658.15,35080.24,35396.65,35684.09,,
Iowa,ABY,Pupil/Teacher Ratios in Public Elementary and Secondary Schools,"Teachers reported in full-time equivalents (FTE). The pupil/teacher ratio includes teachers for students with disabilities and other special teachers, while these teachers are generally excluded from class size calculations. Ratios reflect totals reported by states and differ from totals reported for schools or school districts.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Rate,Rate,,,,,,,,,,,14.29379836,,,,,13.7427,13.550670000000002,13.442179999999999,13.55799338,13.722446900000001,14.31135197,14.30745726,14.24804961,14.20936727,14.16068057,,
Iowa,ABZ,Public High School Graduates,"Actual Data: 1990 - 2013, Projection Data:2014-2026","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,31796.0,,,,,,,,,,33926.0,,,,34339.0,33547.0,33693.0,34127.0,34573.0,33926.0,34462.0,33853.0,33230.0,32548.0,32600.0,32640.0,32820.0
Iowa,ACA,Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",dollars,dollars,4452.766474,4679.141343,5096.0,5256.956252,5288.448809,5483.153343999999,5771.7372350000005,6047.393115999999,6295.170189,6548.131029,6925.003927,7340.2988510000005,7713.565997,7943.305628,8016.666031999999,8341.089761,8459.613031,8788.549152,9127.683755,10481.683579999999,10523.54917,10565.12944,10748.17362,10914.86374,11358.72304,,
Iowa,ACB,Crops Production,Excluding horticulture. State value of production is computed by multiplying each State price (marketing year average) by its production. Value of production for theUnited States is the sum of State values for all States listed for the crop. Value of production estimates relate to the crop year. These estimates should not be confused with cash receipts which relate to sales during a calendar year irrespective of the year of production.,U. S. Department of Agriculture,Thousands of Dollars,Thousands of Dollars,,,,,,,,6381676.0,,,,,6071272.0,,,,,15479310.0,14268676.0,13734555.0,17244186.0,21075616.0,19606751.0,15750583.0,14424291.0,,
Iowa,ACD,Land Area,Total land area including non-agricultural,U. S. Department of Agriculture,Acres,Acres,,,,,,,,,,,,,35756387.0,,,,,35747594.0,,,,,35748541.0,,,,
Kansas,AAC,Persons Obtaining Legal Permanent Resident Status,Legal permanent residents (LPRs) are persons who have been granted lawful permanent residence in the United States. They are also known as “green card” recipients,U. S. Department of Homeland Security,Number of persons,Number of persons,,,,,,,,,,,,,,3804.0,4139.0,4512.0,4277.0,4141.0,5344.0,5319.0,5501.0,5086.0,4980.0,5000.0,4861.0,5419.0,
Kansas,AAD,Total Federal Government Expenditure,"Include federal expenditures or obligation for the grants, salaries and wages, procurement contracts, direct payments for individuals, including retirement and disability and other direct payments. Total expenditure does not include data on contingent liabilities (loans and insurance)","U. S. Census Bureau, Consolidated Federal Funds Report (CFFR)",Millions of dollars,Millions of dollars,,,,,,,12300.0,12500.0,13400.0,13800.0,14300.0,16700.0,17500.0,18200.0,19100.0,20500.0,21500.0,22700.0,25100.0,34700.0,29000.0,,,,,,
Kansas,AAE,Number of Farms,"A farm is any establishment from which $1,000 or more of agricultural products were sold or would normally be sold during the year. Number of farms and land in farms were revised for 2007 at the U.S. and State level based on the Census of Agriculture",United States Department of Agruculture (USDA),Number,Number,,,,,,,,,,,,64500.0,64500.0,64500.0,64500.0,64500.0,64000.0,65500.0,64700.0,63900.0,63100.0,62400.0,61800.0,61800.0,61000.0,60400.0,59600.0
Kansas,AAF,Total Employment,"The BEA employment series for states and local areas comprises estimates of the number of jobs, full-time plus part-time, by place of work. Full-time and part-time jobs are counted at equal weight. Employees, sole proprietors, and active partners are included, but unpaid family workers and volunteers are not included.",U. S. Bureau of Economic Analysis (BEA),Thousands of Jobs,Thousands of Jobs,1473893.0,1489215.0,1501541.0,1524596.0,1551442.0,1600063.0,1632161.0,1676805.0,1723460.0,1740764.0,1760325.0,1767574.0,1751676.0,1739382.0,1752529.0,1767517.0,1797453.0,1847146.0,1861559.0,1818445.0,1802671.0,1820268.0,1841656.0,1869343.0,1895260.0,1913784.0,
Kansas,AAH,Extended Mass Layoff Events,"Total private nonfarm. Extended mass layoff is an event where 50 or more workers filed initial claims for unemployment insurance benefits from a private nonfarm employer during a consecutive 5-week period, with at least 50 workers separated for more than 30 days. In States with trigger levels of fewer than 50 initial claimants, employers must confirm that 50 or more people were laid off for more than 30 days in order for events to be classified as extended mass layoffs.",U. S. Bureau of Labor Statistics (BLS),Number of Events,Number of Events,,,,,,,,,12.0,32.0,23.0,42.0,52.0,43.0,40.0,32.0,29.0,27.0,55.0,89.0,49.0,41.0,38.0,,,,
Kansas,AAI,Separations,Separations indicate the number of employees laid off in the extended mass layoff events. Total private nonfarm.,U. S. Bureau of Labor Statistics (BLS),Number,Number,,,,,,,,,4052.0,7179.0,3473.0,14574.0,15066.0,10532.0,8683.0,5003.0,4430.0,4262.0,8042.0,19818.0,6843.0,5596.0,7191.0,,,,
Kansas,AAQ,Average Compensation per Job,Average compensation per job is compensation of employees divided by total full-time and part-time wage and salary employment,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,24430.0,25510.0,26993.0,27764.0,28527.0,29235.0,30067.0,31309.0,32677.0,34085.0,35782.0,36933.0,37934.0,39265.0,41144.0,42655.0,44503.0,46429.0,48295.0,48119.0,49733.0,51178.0,52263.0,53355.0,54448.0,56112.0,
Kansas,AAG,Drop in Welfare Rolls,,,Number of families on welfare,Number of families on welfare,,,,29818.0,,,,,,,12404.0,,,,,,,,,,,,,,,,
Kansas,AAK,Personal Income,"The personal income of an area is defined as the income that is received by, or on behalf of, all the individuals who live in the area; therefore, the estimates of personal income are presented by the place of residence of the income recipients. Personal income consists of the income that is received by persons from participation in production, from government and business transfer payments, and from government interest (which is treated like a transfer payment). It is calculated as the sum of wage and salary disbursements, other labor income, proprietors' income with inventory valuation and capital consumption adjustments, rental income of persons with capital consumption adjustment, personal dividend income, personal interest income, and transfer payments to persons, less personal contributions for social insurance.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,45671041.0,47310950.0,51020010.0,53382924.0,55822198.0,58154336.0,61972792.0,65844794.0,70029330.0,72401435.0,76512050.0,79087763.0,79737565.0,82089882.0,83860092.0,88583966.0,97677245.0,105406658.0,115633816.0,111052352.0,112083904.0,122014751.0,129292297.0,132683659.0,134654953.0,137316497.0,141112300.0
Kansas,AAL,Per Capita Personal Income,Calculated as the total personal income of the residents of an area divided by the population of the area. Per capita personal income is often used as an indicator of consumers' purchasing power and of the economic well-being of the residents of an area.,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,18406.0,18934.0,20147.0,20881.0,21632.0,22358.0,23703.0,24986.0,26321.0,27032.0,28404.0,29268.0,29385.0,30147.0,30669.0,32268.0,35353.0,37865.0,41179.0,39204.0,39206.0,42521.0,44811.0,45867.0,46443.0,47241.0,48537.0
Kansas,AAM,Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. Personal current taxes is tax payments (net of refunds) that are made by persons and that are not chargeable to business expense and certain other payments by persons to government agencies (except government enterprises) that are treated like taxes. Personal current taxes includes taxes on income, including realized net capital gains, and on personal property. Also included in personal current taxes are personal licenses. Contributions for government social insurance are not included.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,40409048.0,42022672.0,45587493.0,47582667.0,49657245.0,51448935.0,54586483.0,57583646.0,61175593.0,63206991.0,66686903.0,69226597.0,71171090.0,74041947.0,75681804.0,79145186.0,86814002.0,93101843.0,102738637.0,101110080.0,101533917.0,109720595.0,116634675.0,119011687.0,120712342.0,122587854.0,126571641.0
Kansas,AAN,Per Capita Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. This measure of income is calculated as the disposable personal income of the residents of a given area divided by the resident population of the area. In computing disposable per capita personal income, BEA uses the Census Bureau's annual midyear population estimates.",U. S. Bureau of Economic Analysis (BEA),dollars,dollars,16285.0,16818.0,18002.0,18612.0,19243.0,19780.0,20878.0,21851.0,22993.0,23599.0,24757.0,25619.0,26228.0,27191.0,27678.0,28829.0,31421.0,33444.0,36587.0,35694.0,35516.0,38237.0,40424.0,41140.0,41634.0,42174.0,43536.0
